Date,Timestamp,Open,High,Low,Close,Volume
2020-07-17 02:00:00,1594951200000,9118.05,9135.0,9105.11,9119.81,1635.882541
2020-07-17 04:00:00,1594958400000,9119.81,9125.88,9089.81,9102.39,2587.955345
2020-07-17 06:00:00,1594965600000,9102.39,9133.93,9102.38,9109.94,2573.686635
2020-07-17 08:00:00,1594972800000,9109.94,9126.83,9095.23,9123.0,2804.263163
2020-07-17 10:00:00,1594980000000,9123.0,9142.07,9101.0,9138.92,2672.218832
2020-07-17 12:00:00,1594987200000,9138.92,9186.83,9138.92,9161.58,4086.380365
2020-07-17 14:00:00,1594994400000,9161.52,9164.54,9139.91,9148.37,2645.405421
2020-07-17 16:00:00,1595001600000,9148.16,9162.38,9128.0,9149.87,2400.149077
2020-07-17 18:00:00,1595008800000,9149.87,9170.0,9148.54,9164.75,2068.331629
2020-07-17 20:00:00,1595016000000,9164.74,9180.0,9147.2,9151.38,1494.463542
2020-07-17 22:00:00,1595023200000,9151.38,9167.94,9144.05,9154.32,1203.822481
2020-07-18 00:00:00,1595030400000,9154.31,9168.88,9139.78,9140.44,2158.06849
2020-07-18 02:00:00,1595037600000,9140.43,9145.99,9121.1,9135.02,2073.492863
2020-07-18 04:00:00,1595044800000,9135.01,9146.34,9127.73,9135.63,1360.063389
2020-07-18 06:00:00,1595052000000,9135.63,9139.39,9130.56,9132.37,1222.756681
2020-07-18 08:00:00,1595059200000,9132.36,9219.3,9123.92,9165.83,3648.489088
2020-07-18 10:00:00,1595066400000,9165.9,9179.18,9157.05,9159.9,1669.870573
2020-07-18 12:00:00,1595073600000,9159.91,9175.0,9158.43,9167.54,1560.041063
2020-07-18 14:00:00,1595080800000,9167.5,9171.23,9153.42,9169.57,1708.578343
2020-07-18 16:00:00,1595088000000,9169.57,9173.81,9158.55,9169.63,1822.422413
2020-07-18 18:00:00,1595095200000,9169.63,9200.0,9147.92,9163.84,2937.584545
2020-07-18 20:00:00,1595102400000,9163.85,9179.29,9156.49,9171.15,1180.465965
2020-07-18 22:00:00,1595109600000,9171.13,9175.92,9161.85,9170.28,1212.708044
2020-07-19 00:00:00,1595116800000,9170.3,9180.79,9159.32,9161.89,1378.58314
2020-07-19 02:00:00,1595124000000,9161.88,9170.0,9140.38,9153.41,1588.39695
2020-07-19 04:00:00,1595131200000,9153.41,9160.0,9142.0,9143.79,1404.644743
2020-07-19 06:00:00,1595138400000,9143.79,9158.11,9139.27,9154.78,1337.542435
2020-07-19 08:00:00,1595145600000,9154.79,9156.2,9138.81,9153.89,1582.300761
2020-07-19 10:00:00,1595152800000,9153.89,9154.0,9101.35,9124.41,3408.995797
2020-07-19 12:00:00,1595160000000,9124.41,9136.81,9110.0,9127.04,2101.266729
2020-07-19 14:00:00,1595167200000,9127.05,9135.51,9118.0,9119.89,1827.663984
2020-07-19 16:00:00,1595174400000,9120.59,9171.11,9116.31,9150.94,2396.233767
2020-07-19 18:00:00,1595181600000,9150.96,9165.54,9144.78,9165.44,1573.187762
2020-07-19 20:00:00,1595188800000,9165.45,9177.01,9153.27,9170.01,2262.902482
2020-07-19 22:00:00,1595196000000,9170.0,9232.27,9162.45,9208.99,5190.300867
2020-07-20 00:00:00,1595203200000,9208.99,9221.52,9175.83,9177.55,2527.283924
2020-07-20 02:00:00,1595210400000,9177.59,9193.79,9174.35,9191.99,1914.086281
2020-07-20 04:00:00,1595217600000,9191.98,9194.31,9173.6,9193.86,1681.172598
2020-07-20 06:00:00,1595224800000,9193.83,9193.84,9171.22,9180.72,2746.731964
2020-07-20 08:00:00,1595232000000,9180.72,9190.0,9177.57,9184.0,3146.6799
2020-07-20 10:00:00,1595239200000,9184.01,9185.34,9131.0,9147.75,4208.030125
2020-07-20 12:00:00,1595246400000,9147.72,9165.13,9140.82,9148.4,3514.754616
2020-07-20 14:00:00,1595253600000,9148.4,9179.75,9146.16,9173.75,3084.887704
2020-07-20 16:00:00,1595260800000,9173.82,9203.6,9160.15,9192.06,3407.919096
2020-07-20 18:00:00,1595268000000,9192.06,9198.3,9146.43,9158.65,4681.012285
2020-07-20 20:00:00,1595275200000,9158.64,9185.0,9141.19,9167.48,2434.20222
2020-07-20 22:00:00,1595282400000,9167.47,9178.17,9151.68,9160.78,2112.003369
2020-07-21 00:00:00,1595289600000,9160.78,9195.41,9152.8,9178.56,2488.506885
2020-07-21 02:00:00,1595296800000,9178.56,9185.98,9164.36,9180.83,1922.173124
2020-07-21 04:00:00,1595304000000,9180.71,9207.0,9173.34,9189.53,2317.984374
2020-07-21 06:00:00,1595311200000,9189.18,9353.0,9176.71,9315.29,10974.946328
2020-07-21 08:00:00,1595318400000,9315.28,9341.98,9302.55,9315.29,7078.18345
2020-07-21 10:00:00,1595325600000,9315.3,9350.0,9313.03,9344.63,4699.58373
2020-07-21 12:00:00,1595332800000,9344.64,9437.73,9344.58,9408.98,11963.246348
2020-07-21 14:00:00,1595340000000,9408.99,9420.0,9325.0,9338.0,6579.585412
2020-07-21 16:00:00,1595347200000,9337.99,9368.94,9318.35,9365.26,4071.63374
2020-07-21 18:00:00,1595354400000,9365.26,9391.83,9342.62,9354.35,3710.358775
2020-07-21 20:00:00,1595361600000,9354.35,9382.9,9352.27,9375.88,2667.426829
2020-07-21 22:00:00,1595368800000,9375.87,9391.25,9361.0,9390.0,1939.953491
2020-07-22 00:00:00,1595376000000,9390.0,9392.82,9349.46,9363.61,2796.129696
2020-07-22 02:00:00,1595383200000,9363.6,9375.62,9354.06,9359.06,2752.615877
2020-07-22 04:00:00,1595390400000,9359.05,9367.5,9327.81,9342.65,2750.014788
2020-07-22 06:00:00,1595397600000,9342.96,9360.81,9261.0,9302.0,4120.412832
2020-07-22 08:00:00,1595404800000,9302.0,9330.0,9291.22,9315.39,4203.389159
2020-07-22 10:00:00,1595412000000,9315.4,9354.58,9313.38,9344.68,3157.96574
2020-07-22 12:00:00,1595419200000,9344.69,9345.14,9317.39,9329.75,3287.868076
2020-07-22 14:00:00,1595426400000,9329.76,9354.0,9311.11,9338.14,3877.637573
2020-07-22 16:00:00,1595433600000,9338.14,9372.0,9325.27,9364.31,4329.484432
2020-07-22 18:00:00,1595440800000,9364.3,9385.0,9354.31,9373.88,3401.978362
2020-07-22 20:00:00,1595448000000,9373.88,9385.44,9360.0,9374.25,2533.649501
2020-07-22 22:00:00,1595455200000,9374.25,9544.0,9368.75,9518.16,11603.858071
2020-07-23 00:00:00,1595462400000,9518.16,9533.7,9492.32,9517.0,4135.716965
2020-07-23 02:00:00,1595469600000,9517.0,9526.92,9461.0,9491.99,3519.936181
2020-07-23 04:00:00,1595476800000,9492.0,9499.35,9462.0,9489.68,2962.471201
2020-07-23 06:00:00,1595484000000,9489.63,9509.97,9479.73,9491.67,3353.91132
2020-07-23 08:00:00,1595491200000,9491.66,9527.0,9480.0,9501.41,3683.888759
2020-07-23 10:00:00,1595498400000,9501.44,9512.0,9485.0,9507.01,3403.088294
2020-07-23 12:00:00,1595505600000,9507.01,9512.0,9480.0,9498.15,3669.390664
2020-07-23 14:00:00,1595512800000,9498.15,9585.0,9440.33,9524.99,8342.956121
2020-07-23 16:00:00,1595520000000,9525.0,9664.0,9510.67,9609.14,10767.65629
2020-07-23 18:00:00,1595527200000,9609.14,9617.28,9564.0,9595.8,4045.517453
2020-07-23 20:00:00,1595534400000,9595.67,9610.0,9567.24,9604.94,2171.358946
2020-07-23 22:00:00,1595541600000,9604.94,9608.01,9585.44,9603.27,1800.341306
2020-07-24 00:00:00,1595548800000,9603.27,9606.83,9552.59,9571.98,2339.340784
2020-07-24 02:00:00,1595556000000,9571.98,9583.57,9535.75,9561.55,2293.295093
2020-07-24 04:00:00,1595563200000,9561.59,9571.04,9508.83,9547.77,3285.665382
2020-07-24 06:00:00,1595570400000,9547.77,9548.34,9463.44,9508.02,4914.239891
2020-07-24 08:00:00,1595577600000,9508.02,9526.41,9477.35,9526.29,3456.187651
2020-07-24 10:00:00,1595584800000,9526.29,9560.0,9522.61,9532.09,4234.572871
2020-07-24 12:00:00,1595592000000,9532.09,9538.21,9497.44,9503.97,4492.335585
2020-07-24 14:00:00,1595599200000,9503.97,9566.38,9503.04,9551.68,4085.998946
2020-07-24 16:00:00,1595606400000,9551.69,9583.36,9520.0,9557.44,3856.598465
2020-07-24 18:00:00,1595613600000,9557.66,9589.0,9556.0,9581.76,3163.78533
2020-07-24 20:00:00,1595620800000,9581.76,9637.0,9567.23,9591.55,4207.40841
2020-07-24 22:00:00,1595628000000,9591.55,9593.46,9513.0,9537.8,3601.707797
2020-07-25 00:00:00,1595635200000,9538.1,9570.0,9513.0,9564.74,2003.673795
2020-07-25 02:00:00,1595642400000,9564.73,9623.51,9558.79,9581.58,4264.57949
2020-07-25 04:00:00,1595649600000,9581.59,9624.13,9566.55,9587.29,2768.283117
2020-07-25 06:00:00,1595656800000,9587.25,9620.0,9564.82,9568.5,2535.4006
2020-07-25 08:00:00,1595664000000,9568.5,9606.9,9560.93,9569.38,2895.447828
2020-07-25 10:00:00,1595671200000,9569.38,9593.0,9559.84,9574.29,2251.001477
2020-07-25 12:00:00,1595678400000,9574.29,9610.92,9552.29,9582.22,3456.238161
2020-07-25 14:00:00,1595685600000,9582.23,9598.41,9568.0,9593.19,2243.592252
2020-07-25 16:00:00,1595692800000,9593.2,9708.81,9573.61,9688.49,7297.454034
2020-07-25 18:00:00,1595700000000,9688.49,9708.26,9636.09,9674.14,3318.383809
2020-07-25 20:00:00,1595707200000,9674.14,9732.9,9671.73,9694.96,4265.626349
2020-07-25 22:00:00,1595714400000,9694.96,9724.48,9668.88,9700.42,3379.864504
2020-07-26 00:00:00,1595721600000,9700.42,9704.08,9650.0,9664.71,3377.023889
2020-07-26 02:00:00,1595728800000,9664.71,9687.8,9653.85,9677.69,1896.056325
2020-07-26 04:00:00,1595736000000,9677.69,9688.9,9660.35,9678.1,1812.75958
2020-07-26 06:00:00,1595743200000,9678.06,9736.0,9672.59,9716.54,3956.234341
2020-07-26 08:00:00,1595750400000,9716.53,9845.0,9702.97,9838.97,8512.008866
2020-07-26 10:00:00,1595757600000,9837.58,10111.0,9837.58,9970.87,19782.505965
2020-07-26 12:00:00,1595764800000,9970.86,9990.0,9810.5,9887.23,7410.211223
2020-07-26 14:00:00,1595772000000,9887.24,9983.06,9882.35,9961.83,5251.812856
2020-07-26 16:00:00,1595779200000,9961.83,9988.0,9888.04,9909.23,4273.297532
2020-07-26 18:00:00,1595786400000,9909.22,9930.0,9845.2,9866.0,3467.105939
2020-07-26 20:00:00,1595793600000,9866.0,9906.11,9840.9,9879.98,2529.056036
2020-07-26 22:00:00,1595800800000,9879.98,9940.0,9879.9,9931.54,3011.196767
2020-07-27 00:00:00,1595808000000,9931.54,10100.0,9917.21,10080.0,9680.630555
2020-07-27 02:00:00,1595815200000,10079.99,10315.0,10024.01,10248.84,12135.616458
2020-07-27 04:00:00,1595822400000,10248.85,10319.89,10170.0,10287.99,9794.47978
2020-07-27 06:00:00,1595829600000,10287.99,10301.48,10138.86,10157.95,7891.416155
2020-07-27 08:00:00,1595836800000,10157.95,10260.0,10120.0,10246.46,7924.463872
2020-07-27 10:00:00,1595844000000,10245.89,10328.0,10201.0,10255.92,8349.752755
2020-07-27 12:00:00,1595851200000,10255.93,10389.22,10223.2,10353.9,11541.357711
2020-07-27 14:00:00,1595858400000,10353.9,10440.0,10276.03,10299.9,13830.283665
2020-07-27 16:00:00,1595865600000,10299.99,10950.0,10294.42,10872.57,28633.68841
2020-07-27 18:00:00,1595872800000,10872.56,10903.0,10720.03,10792.0,9529.864085
2020-07-27 20:00:00,1595880000000,10792.0,11120.0,10782.02,11088.73,9029.546495
2020-07-27 22:00:00,1595887200000,11088.67,11394.86,10680.0,11029.96,21847.833203
2020-07-28 00:00:00,1595894400000,11029.96,11242.23,11024.73,11200.0,7362.020355
2020-07-28 02:00:00,1595901600000,11200.0,11200.0,10828.0,10971.42,8601.948778
2020-07-28 04:00:00,1595908800000,10970.88,11045.31,10854.55,10883.65,6287.024391
2020-07-28 06:00:00,1595916000000,10883.89,11000.0,10835.0,10881.62,8244.793009
2020-07-28 08:00:00,1595923200000,10881.62,10905.68,10695.3,10770.27,10695.959423
2020-07-28 10:00:00,1595930400000,10770.17,11023.0,10565.0,10983.9,14155.014796
2020-07-28 12:00:00,1595937600000,10983.89,11063.35,10907.0,10989.32,8812.419195
2020-07-28 14:00:00,1595944800000,10989.53,11180.0,10959.82,11150.26,10131.931997
2020-07-28 16:00:00,1595952000000,11150.25,11176.61,10852.46,10936.64,10748.658722
2020-07-28 18:00:00,1595959200000,10936.64,10998.04,10840.0,10993.97,4998.186549
2020-07-28 20:00:00,1595966400000,10993.98,11050.0,10941.74,10994.01,3279.232914
2020-07-28 22:00:00,1595973600000,10994.0,11026.2,10856.17,10906.27,3950.544058
2020-07-29 00:00:00,1595980800000,10906.27,10974.24,10831.55,10897.26,4507.051109
2020-07-29 02:00:00,1595988000000,10897.26,11000.0,10877.58,10978.27,3781.704355
2020-07-29 04:00:00,1595995200000,10978.02,11004.8,10812.0,10952.09,4092.079152
2020-07-29 06:00:00,1596002400000,10952.08,11079.97,10938.37,11015.11,6172.905208
2020-07-29 08:00:00,1596009600000,11015.29,11149.66,10916.0,11020.0,9394.588123
2020-07-29 10:00:00,1596016800000,11020.25,11108.5,10979.5,11101.0,5840.8272
2020-07-29 12:00:00,1596024000000,11101.0,11137.65,11044.0,11088.44,6131.607846
2020-07-29 14:00:00,1596031200000,11088.44,11296.74,10970.2,11162.01,11284.618981
2020-07-29 16:00:00,1596038400000,11161.86,11282.82,11105.0,11168.83,7891.330943
2020-07-29 18:00:00,1596045600000,11168.83,11270.0,11150.0,11204.59,5273.116133
2020-07-29 20:00:00,1596052800000,11204.95,11342.82,11175.65,11288.29,5813.858715
2020-07-29 22:00:00,1596060000000,11288.3,11311.49,11042.82,11100.53,6654.406468
2020-07-30 00:00:00,1596067200000,11100.52,11121.5,10970.19,11047.75,4741.270148
2020-07-30 02:00:00,1596074400000,11047.8,11095.0,10937.0,10983.56,5150.98127
2020-07-30 04:00:00,1596081600000,10983.56,11045.0,10961.03,10989.8,3517.592043
2020-07-30 06:00:00,1596088800000,10989.81,11025.0,10893.3,10941.64,6948.272955
2020-07-30 08:00:00,1596096000000,10941.64,11010.31,10930.07,10984.28,4061.298558
2020-07-30 10:00:00,1596103200000,10984.28,10984.28,10887.28,10926.03,4556.803267
2020-07-30 12:00:00,1596110400000,10925.82,11040.01,10831.0,11022.27,7286.79003
2020-07-30 14:00:00,1596117600000,11022.27,11022.27,10950.0,11010.73,4591.01981
2020-07-30 16:00:00,1596124800000,11010.73,11048.0,10971.48,11041.47,5176.398
2020-07-30 18:00:00,1596132000000,11041.3,11136.0,11036.24,11116.82,6802.921681
2020-07-30 20:00:00,1596139200000,11116.82,11169.0,11057.81,11078.05,4607.888577
2020-07-30 22:00:00,1596146400000,11077.83,11170.0,11077.82,11099.61,3353.590117
2020-07-31 00:00:00,1596153600000,11099.79,11135.2,10960.0,11016.31,3761.134766
2020-07-31 02:00:00,1596160800000,11016.3,11028.36,10964.5,10977.08,2658.045348
2020-07-31 04:00:00,1596168000000,10976.26,11058.88,10974.0,11039.04,3081.623886
2020-07-31 06:00:00,1596175200000,11039.04,11153.3,11034.0,11131.11,4863.312139
2020-07-31 08:00:00,1596182400000,11131.11,11188.88,11087.12,11115.51,5972.956069
2020-07-31 10:00:00,1596189600000,11115.51,11226.0,11105.22,11218.86,5339.556373
2020-07-31 12:00:00,1596196800000,11218.86,11245.0,11111.0,11151.95,6593.450279
2020-07-31 14:00:00,1596204000000,11151.95,11370.0,11136.39,11346.9,10946.251874
2020-07-31 16:00:00,1596211200000,11346.89,11444.0,11211.37,11279.98,12168.100504
2020-07-31 18:00:00,1596218400000,11279.98,11318.98,11223.0,11317.26,4285.639773
2020-07-31 20:00:00,1596225600000,11316.77,11425.0,11294.0,11377.75,5937.575709
2020-07-31 22:00:00,1596232800000,11377.74,11406.83,11279.44,11335.46,4456.014254
2020-08-01 00:00:00,1596240000000,11335.46,11389.0,11220.0,11266.97,4877.906569
2020-08-01 02:00:00,1596247200000,11266.97,11405.93,11258.71,11366.16,4782.82826
2020-08-01 04:00:00,1596254400000,11366.16,11647.96,11335.0,11603.21,10916.488425
2020-08-01 06:00:00,1596261600000,11603.21,11745.0,11553.76,11657.35,10362.286757
2020-08-01 08:00:00,1596268800000,11657.34,11725.0,11628.91,11702.63,6286.809074
2020-08-01 10:00:00,1596276000000,11702.64,11730.92,11552.5,11657.0,7160.630388
2020-08-01 12:00:00,1596283200000,11657.0,11698.88,11490.0,11531.21,7342.275094
2020-08-01 14:00:00,1596290400000,11531.21,11634.19,11503.26,11632.89,4842.096235
2020-08-01 16:00:00,1596297600000,11632.89,11736.0,11604.6,11732.02,6887.309111
2020-08-01 18:00:00,1596304800000,11732.62,11850.0,11561.0,11769.59,10590.63924
2020-08-01 20:00:00,1596312000000,11769.09,11861.0,11653.06,11755.0,6292.124787
2020-08-01 22:00:00,1596319200000,11755.0,11820.61,11696.16,11801.17,4746.091186
2020-08-02 00:00:00,1596326400000,11801.17,11942.55,11740.0,11942.55,6579.774985
2020-08-02 02:00:00,1596333600000,11942.54,12000.0,11870.0,12000.0,7531.838302
2020-08-02 04:00:00,1596340800000,11999.96,12123.46,10518.5,11252.14,30709.977318
2020-08-02 06:00:00,1596348000000,11251.76,11371.51,11202.0,11323.78,7314.200776
2020-08-02 08:00:00,1596355200000,11325.95,11342.83,11227.24,11306.81,5889.213052
2020-08-02 10:00:00,1596362400000,11305.41,11319.95,10931.0,11109.86,10515.96114
2020-08-02 12:00:00,1596369600000,11105.54,11173.76,10960.0,11109.44,6998.823716
2020-08-02 14:00:00,1596376800000,11109.43,11179.1,11059.84,11083.63,4678.517576
2020-08-02 16:00:00,1596384000000,11083.62,11283.41,11064.01,11263.07,5816.103946
2020-08-02 18:00:00,1596391200000,11263.07,11268.92,11117.65,11202.8,4205.260057
2020-08-02 20:00:00,1596398400000,11202.8,11219.48,11000.0,11132.76,4192.690639
2020-08-02 22:00:00,1596405600000,11132.76,11187.01,11032.25,11071.35,3120.716097
2020-08-03 00:00:00,1596412800000,11071.36,11179.1,10936.0,11117.97,4541.324386
2020-08-03 02:00:00,1596420000000,11117.97,11207.88,11115.07,11136.47,3446.561265
2020-08-03 04:00:00,1596427200000,11136.27,11200.0,11126.44,11200.0,2676.427276
2020-08-03 06:00:00,1596434400000,11200.0,11244.99,11165.0,11197.11,3475.569952
2020-08-03 08:00:00,1596441600000,11196.93,11240.0,11122.82,11127.98,4124.253197
2020-08-03 10:00:00,1596448800000,11128.07,11243.0,11120.69,11231.14,4698.661904
2020-08-03 12:00:00,1596456000000,11231.15,11300.0,11191.31,11273.05,5440.590983
2020-08-03 14:00:00,1596463200000,11272.98,11385.0,11260.0,11382.37,7176.23551
2020-08-03 16:00:00,1596470400000,11382.37,11473.0,11324.92,11417.07,7849.105704
2020-08-03 18:00:00,1596477600000,11417.06,11430.0,11347.91,11399.46,3748.034733
2020-08-03 20:00:00,1596484800000,11399.46,11416.0,11140.52,11191.28,5206.595577
2020-08-03 22:00:00,1596492000000,11190.74,11294.95,11133.75,11219.81,4548.480988
2020-08-04 00:00:00,1596499200000,11219.68,11414.98,11217.41,11321.09,5217.621709
2020-08-04 02:00:00,1596506400000,11320.96,11360.86,11215.66,11261.43,4238.859662
2020-08-04 04:00:00,1596513600000,11261.61,11327.13,11229.99,11277.83,3440.531657
2020-08-04 06:00:00,1596520800000,11277.83,11307.74,11185.0,11291.84,4028.41929
2020-08-04 08:00:00,1596528000000,11291.85,11319.37,11226.01,11249.99,4476.601104
2020-08-04 10:00:00,1596535200000,11250.0,11300.0,11000.0,11117.51,8298.943567
2020-08-04 12:00:00,1596542400000,11117.91,11173.73,11012.23,11129.99,7593.93559
2020-08-04 14:00:00,1596549600000,11129.99,11233.64,11121.4,11210.91,5144.197803
2020-08-04 16:00:00,1596556800000,11210.91,11259.0,11130.0,11248.72,4924.058328
2020-08-04 18:00:00,1596564000000,11248.72,11267.0,11195.0,11221.37,4300.514159
2020-08-04 20:00:00,1596571200000,11221.38,11269.45,11151.8,11225.13,3613.493428
2020-08-04 22:00:00,1596578400000,11226.08,11255.0,11161.75,11191.97,3351.937412
2020-08-05 00:00:00,1596585600000,11191.99,11220.0,11093.0,11185.97,3786.348091
2020-08-05 02:00:00,1596592800000,11185.97,11240.7,11145.73,11240.56,3533.645222
2020-08-05 04:00:00,1596600000000,11240.56,11296.0,11227.9,11295.56,4580.063928
2020-08-05 06:00:00,1596607200000,11295.56,11325.71,11271.22,11278.18,4658.18028
2020-08-05 08:00:00,1596614400000,11278.18,11400.0,11274.84,11393.86,7630.067065
2020-08-05 10:00:00,1596621600000,11393.86,11450.0,11366.87,11438.06,6536.592651
2020-08-05 12:00:00,1596628800000,11438.07,11620.0,11391.59,11609.99,10460.100081
2020-08-05 14:00:00,1596636000000,11610.0,11693.94,11466.0,11661.3,10806.756882
2020-08-05 16:00:00,1596643200000,11662.01,11715.0,11611.53,11669.59,6845.962755
2020-08-05 18:00:00,1596650400000,11669.6,11689.35,11624.15,11645.0,3859.921591
2020-08-05 20:00:00,1596657600000,11645.0,11780.93,11634.01,11764.04,4967.177918
2020-08-05 22:00:00,1596664800000,11764.05,11767.27,11505.0,11744.91,7305.440388
2020-08-06 00:00:00,1596672000000,11744.91,11799.0,11630.76,11675.09,5557.07707
2020-08-06 02:00:00,1596679200000,11675.1,11689.71,11600.36,11646.04,4139.020769
2020-08-06 04:00:00,1596686400000,11645.78,11649.18,11562.5,11625.71,4383.519613
2020-08-06 06:00:00,1596693600000,11625.71,11680.0,11614.58,11628.51,3640.029278
2020-08-06 08:00:00,1596700800000,11628.51,11754.68,11626.49,11739.18,5627.41211
2020-08-06 10:00:00,1596708000000,11739.19,11749.46,11655.21,11692.49,4576.251688
2020-08-06 12:00:00,1596715200000,11692.49,11872.86,11690.32,11867.98,8142.863441
2020-08-06 14:00:00,1596722400000,11867.97,11878.26,11730.45,11837.56,7169.160925
2020-08-06 16:00:00,1596729600000,11837.56,11870.5,11777.03,11861.98,5460.466899
2020-08-06 18:00:00,1596736800000,11861.97,11900.0,11800.61,11863.72,5071.943372
2020-08-06 20:00:00,1596744000000,11863.84,11886.16,11620.0,11741.51,5435.343017
2020-08-06 22:00:00,1596751200000,11741.51,11789.32,11695.01,11762.46,4325.996838
2020-08-07 00:00:00,1596758400000,11762.47,11859.34,11735.0,11822.91,3586.994274
2020-08-07 02:00:00,1596765600000,11822.91,11909.94,11816.76,11825.0,4354.494322
2020-08-07 04:00:00,1596772800000,11824.99,11844.08,11725.01,11785.36,4049.399123
2020-08-07 06:00:00,1596780000000,11785.35,11820.83,11765.37,11779.98,3112.849111
2020-08-07 08:00:00,1596787200000,11779.87,11847.0,11732.0,11813.0,4670.105123
2020-08-07 10:00:00,1596794400000,11812.99,11822.79,11680.0,11755.31,5377.660151
2020-08-07 12:00:00,1596801600000,11755.31,11770.65,11675.0,11737.98,5355.341546
2020-08-07 14:00:00,1596808800000,11737.98,11738.0,11458.0,11641.7,9553.613763
2020-08-07 16:00:00,1596816000000,11641.69,11663.0,11415.0,11536.32,9491.896191
2020-08-07 18:00:00,1596823200000,11536.98,11537.06,11322.0,11489.0,8947.080123
2020-08-07 20:00:00,1596830400000,11488.9,11616.33,11469.27,11597.01,4007.806063
2020-08-07 22:00:00,1596837600000,11597.02,11640.0,11553.0,11594.23,3248.686232
2020-08-08 00:00:00,1596844800000,11594.36,11659.18,11526.68,11634.92,3221.739731
2020-08-08 02:00:00,1596852000000,11634.93,11647.24,11531.78,11544.34,2124.298042
2020-08-08 04:00:00,1596859200000,11544.35,11620.44,11512.0,11611.33,2662.263018
2020-08-08 06:00:00,1596866400000,11611.32,11623.23,11571.22,11586.07,2633.713405
2020-08-08 08:00:00,1596873600000,11586.08,11750.0,11562.17,11742.15,4245.330252
2020-08-08 10:00:00,1596880800000,11742.13,11801.72,11716.7,11775.52,4821.226338
2020-08-08 12:00:00,1596888000000,11775.52,11808.27,11718.93,11748.27,3661.478928
2020-08-08 14:00:00,1596895200000,11748.28,11781.47,11706.39,11738.1,2966.767939
2020-08-08 16:00:00,1596902400000,11738.39,11759.16,11585.0,11709.37,5275.146722
2020-08-08 18:00:00,1596909600000,11709.33,11722.0,11647.52,11713.42,3634.480851
2020-08-08 20:00:00,1596916800000,11713.38,11783.69,11665.2,11762.63,3380.236123
2020-08-08 22:00:00,1596924000000,11762.64,11772.4,11672.6,11761.41,3231.479691
2020-08-09 00:00:00,1596931200000,11761.02,11797.11,11672.0,11697.13,3913.611259
2020-08-09 02:00:00,1596938400000,11697.13,11777.0,11687.61,11730.52,2239.529988
2020-08-09 04:00:00,1596945600000,11730.52,11741.29,11638.0,11640.5,2739.951542
2020-08-09 06:00:00,1596952800000,11640.51,11707.63,11633.0,11704.07,3265.91637
2020-08-09 08:00:00,1596960000000,11704.07,11718.21,11605.0,11648.27,3675.588972
2020-08-09 10:00:00,1596967200000,11648.27,11707.2,11627.0,11686.08,3431.243578
2020-08-09 12:00:00,1596974400000,11686.08,11687.85,11600.0,11615.28,3864.989795
2020-08-09 14:00:00,1596981600000,11615.29,11637.86,11536.02,11567.43,4974.469195
2020-08-09 16:00:00,1596988800000,11567.42,11635.54,11525.0,11526.92,4304.516549
2020-08-09 18:00:00,1596996000000,11526.93,11674.56,11521.97,11628.98,3291.897823
2020-08-09 20:00:00,1597003200000,11629.01,11685.01,11623.46,11648.22,2565.13255
2020-08-09 22:00:00,1597010400000,11648.22,11695.0,11642.01,11681.68,3226.219721
2020-08-10 00:00:00,1597017600000,11681.69,11860.0,11681.68,11849.87,6782.668276
2020-08-10 02:00:00,1597024800000,11851.08,12067.35,11848.8,12009.4,15459.024805
2020-08-10 04:00:00,1597032000000,12009.4,12049.5,11922.91,11957.79,6703.868039
2020-08-10 06:00:00,1597039200000,11957.97,12003.0,11936.07,11968.89,4961.953521
2020-08-10 08:00:00,1597046400000,11968.89,12006.29,11949.15,11969.73,5417.707693
2020-08-10 10:00:00,1597053600000,11969.72,11999.0,11450.0,11733.03,12768.042806
2020-08-10 12:00:00,1597060800000,11733.13,11933.73,11705.51,11926.79,7622.235814
2020-08-10 14:00:00,1597068000000,11926.78,11968.0,11808.99,11920.67,7408.224155
2020-08-10 16:00:00,1597075200000,11920.66,11950.0,11813.0,11880.05,6195.005672
2020-08-10 18:00:00,1597082400000,11880.05,11903.96,11811.0,11863.03,3804.457825
2020-08-10 20:00:00,1597089600000,11863.0,11883.11,11766.0,11834.15,4307.349126
2020-08-10 22:00:00,1597096800000,11834.35,11892.92,11766.0,11892.92,3521.800155
2020-08-11 00:00:00,1597104000000,11892.9,11934.13,11851.75,11927.99,4050.478162
2020-08-11 02:00:00,1597111200000,11928.0,11935.0,11811.48,11833.81,4684.328561
2020-08-11 04:00:00,1597118400000,11833.81,11861.67,11805.69,11854.56,4045.242444
2020-08-11 06:00:00,1597125600000,11854.56,11854.57,11705.0,11748.05,7143.643887
2020-08-11 08:00:00,1597132800000,11748.05,11768.81,11689.44,11695.9,5952.905976
2020-08-11 10:00:00,1597140000000,11695.9,11758.88,11642.45,11741.48,6755.827081
2020-08-11 12:00:00,1597147200000,11741.47,11741.47,11560.0,11642.63,10598.707871
2020-08-11 14:00:00,1597154400000,11642.64,11650.19,11372.0,11480.79,12144.891118
2020-08-11 16:00:00,1597161600000,11480.78,11559.97,11285.0,11492.56,11939.101469
2020-08-11 18:00:00,1597168800000,11492.56,11492.56,11383.8,11387.05,5129.402072
2020-08-11 20:00:00,1597176000000,11387.05,11390.58,11125.0,11300.0,12749.460096
